"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16","createStructureInvalidField()","","Thu Feb 13 09:37:30 GMT 2025","passed","Thu Feb 13 09:37:30 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureInvalidField"
"","38","tryOperationOnNotPublishedStructure()","","Thu Feb 13 09:37:30 GMT 2025","passed","Thu Feb 13 09:37:30 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationOnNotPublishedStructure"
"","1","testPolicyEvaluatorWithMissingDomainPolicy()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","216","Test Offset Based Paging With Iterator No Data","EntityServiceTest","Thu Feb 13 09:42:08 GMT 2025","passed","Thu Feb 13 09:42:08 GMT 2025","","","",""
"","2676","testNamedQuery()","","Thu Feb 13 09:37:26 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.entity.NamedQueryTests","org.kinotic.structures.entity.NamedQueryTests","testNamedQuery"
"","423","bulkSaveObjectWithMultipleIds()","","Thu Feb 13 09:37:12 GMT 2025","passed","Thu Feb 13 09:37:13 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkSaveObjectWithMultipleIds"
"","421","testFindByIdsNoneFound()","","Thu Feb 13 09:37:24 GMT 2025","passed","Thu Feb 13 09:37:25 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIdsNoneFound"
"","2404","Test CountByQuery","EntityServiceTest","Thu Feb 13 09:41:45 GMT 2025","passed","Thu Feb 13 09:41:47 GMT 2025","","","",""
"","6761","Test Basic CRUD","EntityServiceTest","Thu Feb 13 09:41:32 GMT 2025","passed","Thu Feb 13 09:41:39 GMT 2025","","","",""
"","9397","Aggregate Test","NamedQueryTest","Thu Feb 13 09:41:32 GMT 2025","passed","Thu Feb 13 09:41:42 GMT 2025","","","",""
"","6775","Test Basic CRUD","VersionedTests","Thu Feb 13 09:41:32 GMT 2025","passed","Thu Feb 13 09:41:39 GMT 2025","","","",""
"","2308","Test Offset Based Paging With Iterator","EntityServiceTest","Thu Feb 13 09:42:01 GMT 2025","passed","Thu Feb 13 09:42:03 GMT 2025","","","",""
"","271","createPublishAndDeleteStructure()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createPublishAndDeleteStructure"
"","1","testPolicyEvaluatorWithSuccessfulOperations()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
"","302","testPartialUpdate()","","Thu Feb 13 09:37:25 GMT 2025","passed","Thu Feb 13 09:37:25 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testPartialUpdate"
"","2243","Test Offset Based Paging With Iterator Uneven Pages","EntityServiceTest","Thu Feb 13 09:42:03 GMT 2025","passed","Thu Feb 13 09:42:05 GMT 2025","","","",""
"","2816","Test FindByIds","EntityServiceTest","Thu Feb 13 09:41:39 GMT 2025","passed","Thu Feb 13 09:41:42 GMT 2025","","","",""
"","9381","testMultiTenantSearch()","","Thu Feb 13 09:37:13 GMT 2025","passed","Thu Feb 13 09:37:22 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testMultiTenantSearch"
"","2594","Test FindByIds and None Found","EntityServiceTest","Thu Feb 13 09:41:42 GMT 2025","passed","Thu Feb 13 09:41:45 GMT 2025","","","",""
"","0","testPolicyEvaluatorWithoutOperations()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
"","2370","Test Cursor Based Paging","EntityServiceTest","Thu Feb 13 09:41:51 GMT 2025","passed","Thu Feb 13 09:41:54 GMT 2025","","","",""
"","530","testFindAll()","","Thu Feb 13 09:37:23 GMT 2025","passed","Thu Feb 13 09:37:24 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindAll"
"","227","testFindById()","","Thu Feb 13 09:37:25 GMT 2025","passed","Thu Feb 13 09:37:25 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindById"
"","1","testPolicyEvaluatorWithSuccessfulLastName()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulLastName"
"","4418","Test CountByQuery and DeleteByQuery","EntityServiceTest","Thu Feb 13 09:41:47 GMT 2025","passed","Thu Feb 13 09:41:51 GMT 2025","","","",""
"","490","Test Update Fails","VersionedTests","Thu Feb 13 09:41:41 GMT 2025","passed","Thu Feb 13 09:41:41 GMT 2025","","","",""
"","148","tryOperationsOnPublishedStructure()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:30 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
"","1","testAuthorizeReadOperationWithNoFieldPolicies()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadOperationWithNoFieldPolicies"
"","443","Test Save Multiple","NamedQueryTest","Thu Feb 13 09:41:47 GMT 2025","passed","Thu Feb 13 09:41:47 GMT 2025","","","",""
"","2243","Test Cursor Based Paging With Iterator Uneven Pages","EntityServiceTest","Thu Feb 13 09:41:56 GMT 2025","passed","Thu Feb 13 09:41:58 GMT 2025","","","",""
"","1","testAuthorizeWriteFailsDueToOperationPolicy()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteFailsDueToOperationPolicy"
"","208","Test Cursor Based Paging With Iterator No Data","EntityServiceTest","Thu Feb 13 09:42:01 GMT 2025","passed","Thu Feb 13 09:42:01 GMT 2025","","","",""
"","237","testCreateAndDeleteItem()","","Thu Feb 13 09:37:23 GMT 2025","passed","Thu Feb 13 09:37:23 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteItem"
"","131","testFindByIds()","","Thu Feb 13 09:37:26 GMT 2025","passed","Thu Feb 13 09:37:26 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIds"
"","1","testPolicyEvaluatorWithFailedOperations()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","4268","Test Bulk CRUD","EntityServiceTest","Thu Feb 13 09:42:08 GMT 2025","passed","Thu Feb 13 09:42:12 GMT 2025","","","",""
"","6","testAuthorizeWithNoPoliciesOnStructure()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithNoPoliciesOnStructure"
"","0","testAuthorizeDeniedWithEntityOnlyPolicies()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeDeniedWithEntityOnlyPolicies"
"","28","createAndDeleteNamespace()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.namespace.NamespaceTests","org.kinotic.structures.namespace.NamespaceTests","createAndDeleteNamespace"
"","2250","Test Cursor Based Paging With Iterator Single Page","EntityServiceTest","Thu Feb 13 09:41:58 GMT 2025","passed","Thu Feb 13 09:42:01 GMT 2025","","","",""
"","3","testAuthorizeReadFailsDueToFieldPolicy()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","48","createStructureWithSameNameError()","","Thu Feb 13 09:37:30 GMT 2025","passed","Thu Feb 13 09:37:30 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureWithSameNameError"
"","1","testAuthorizeWriteOperationFails()","","Thu Feb 13 09:37:29 GMT 2025","passed","Thu Feb 13 09:37:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","503","Test FindByIds","VersionedTests","Thu Feb 13 09:41:40 GMT 2025","passed","Thu Feb 13 09:41:41 GMT 2025","","","",""
"","571","testCount()","","Thu Feb 13 09:37:24 GMT 2025","passed","Thu Feb 13 09:37:24 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCount"
"","2485","Aggregate Pageable Test","NamedQueryTest","Thu Feb 13 09:41:44 GMT 2025","passed","Thu Feb 13 09:41:47 GMT 2025","","","",""
"","220","findMissingEntity()","","Thu Feb 13 09:37:26 GMT 2025","passed","Thu Feb 13 09:37:26 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","findMissingEntity"
"","2380","Test Cursor Based Paging With Iterator","EntityServiceTest","Thu Feb 13 09:41:54 GMT 2025","passed","Thu Feb 13 09:41:56 GMT 2025","","","",""
