"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36","createAndDeleteNamespace()","","Thu Feb 06 03:29:36 GMT 2025","passed","Thu Feb 06 03:29:36 GMT 2025","","org.kinotic.structures.namespace.NamespaceTests","org.kinotic.structures.namespace.NamespaceTests","createAndDeleteNamespace"
"","510","testFindAll()","","Thu Feb 06 03:29:30 GMT 2025","passed","Thu Feb 06 03:29:31 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindAll"
"","32","createStructureWithSameNameError()","","Thu Feb 06 03:29:37 GMT 2025","passed","Thu Feb 06 03:29:37 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureWithSameNameError"
"","2231","bulkUpdateObjectWithMultipleIds()","","Thu Feb 06 03:29:18 GMT 2025","passed","Thu Feb 06 03:29:21 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkUpdateObjectWithMultipleIds"
"","1","testAuthorizeWriteOperationFails()","","Thu Feb 06 03:29:36 GMT 2025","passed","Thu Feb 06 03:29:36 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","150","testFindByIds()","","Thu Feb 06 03:29:33 GMT 2025","passed","Thu Feb 06 03:29:33 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIds"
"","4337","Test CountByQuery and DeleteByQuery","EntityServiceTest","Thu Feb 06 03:32:36 GMT 2025","passed","Thu Feb 06 03:32:40 GMT 2025","","","",""
"","0","testPolicyEvaluatorWithoutOperations()","","Thu Feb 06 03:29:36 GMT 2025","passed","Thu Feb 06 03:29:36 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
"","359","testFindByIdsNoneFound()","","Thu Feb 06 03:29:31 GMT 2025","passed","Thu Feb 06 03:29:31 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIdsNoneFound"
"","189","Test Offset Based Paging With Iterator No Data","EntityServiceTest","Thu Feb 06 03:32:56 GMT 2025","passed","Thu Feb 06 03:32:57 GMT 2025","","","",""
