"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","188","tryOperationsOnPublishedStructure()","Structures Core","Tue Jun 03 05:42:29 GMT 2025","passed","Tue Jun 03 05:42:30 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
"","383","bulkSaveObjectWithMultipleIds()","Structures Core","Tue Jun 03 05:42:12 GMT 2025","passed","Tue Jun 03 05:42:13 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkSaveObjectWithMultipleIds"
"","8","testAuthorizeWithNoPoliciesOnStructure()","Structures Core","Tue Jun 03 05:42:29 GMT 2025","passed","Tue Jun 03 05:42:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithNoPoliciesOnStructure"
"","690","Test Stream Pagination","End To End Tests","Tue Jun 03 05:45:52 GMT 2025","passed","Tue Jun 03 05:45:52 GMT 2025","Data Stream Tests","Typescript Client","",""
"","1","testAuthorizeDeniedWithEntityOnlyPolicies()","Structures Core","Tue Jun 03 05:42:29 GMT 2025","passed","Tue Jun 03 05:42:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeDeniedWithEntityOnlyPolicies"
"","402","Test Update Fails","End To End Tests","Tue Jun 03 05:46:02 GMT 2025","passed","Tue Jun 03 05:46:02 GMT 2025","Versioned Tests","Typescript Client","",""
"","1810","Test FindByIds","End To End Tests","Tue Jun 03 05:45:38 GMT 2025","passed","Tue Jun 03 05:45:40 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","1157","Test Cursor Based Paging With Iterator","End To End Tests","Tue Jun 03 05:45:44 GMT 2025","passed","Tue Jun 03 05:45:45 GMT 2025","EntityService Tests","Typescript Client","",""
"","46","tryOperationOnNotPublishedStructure()","Structures Core","Tue Jun 03 05:42:30 GMT 2025","passed","Tue Jun 03 05:42:30 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationOnNotPublishedStructure"
"","1016","Test Alert Schema Evolution - Add Field (Non-Breaking)","End To End Tests","Tue Jun 03 05:45:53 GMT 2025","passed","Tue Jun 03 05:45:54 GMT 2025","Data Stream Tests","Typescript Client","",""
"","474","testCountByQuery()","Structures Core","Tue Jun 03 05:42:22 GMT 2025","passed","Tue Jun 03 05:42:23 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCountByQuery"
"","532","Test Delete By Query","End To End Tests","Tue Jun 03 05:45:52 GMT 2025","passed","Tue Jun 03 05:45:53 GMT 2025","Data Stream Tests","Typescript Client","",""
"","756","Test Multiple Writes Maintain Data Integrity","End To End Tests","Tue Jun 03 05:45:49 GMT 2025","passed","Tue Jun 03 05:45:50 GMT 2025","Data Stream Tests","Typescript Client","",""
"","615","Test Stream Time Range Search","End To End Tests","Tue Jun 03 05:45:51 GMT 2025","passed","Tue Jun 03 05:45:52 GMT 2025","Data Stream Tests","Typescript Client","",""
"","378","testCreateAndDeleteItem()","Structures Core","Tue Jun 03 05:42:23 GMT 2025","passed","Tue Jun 03 05:42:23 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteItem"
"","565","Test Cursor Based Paging With Iterator No Data","End To End Tests","Tue Jun 03 05:45:47 GMT 2025","passed","Tue Jun 03 05:45:47 GMT 2025","EntityService Tests","Typescript Client","",""
"","130","testFindByIds()","Structures Core","Tue Jun 03 05:42:26 GMT 2025","passed","Tue Jun 03 05:42:26 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIds"
"","158","Can count people across specific tenants","End To End Tests","Tue Jun 03 05:45:39 GMT 2025","passed","Tue Jun 03 05:45:39 GMT 2025","Multitenant Selection Operations","OpenAPI Client","",""
"","103","Can get person by ID","End To End Tests","Tue Jun 03 05:45:38 GMT 2025","passed","Tue Jun 03 05:45:38 GMT 2025","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","1","testAuthorizeWriteOperationFails()","Structures Core","Tue Jun 03 05:42:29 GMT 2025","passed","Tue Jun 03 05:42:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","1","testSharedPolicyManagerInitialization()","Structures Core","Tue Jun 03 05:42:29 GMT 2025","passed","Tue Jun 03 05:42:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testSharedPolicyManagerInitialization"
"","109","Can create a person","End To End Tests","Tue Jun 03 05:45:38 GMT 2025","passed","Tue Jun 03 05:45:38 GMT 2025","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","490","OpenApi Schema loads","End To End Tests","Tue Jun 03 05:45:38 GMT 2025","passed","Tue Jun 03 05:45:38 GMT 2025","","OpenAPI Client","",""
"","410","testCount()","Structures Core","Tue Jun 03 05:42:24 GMT 2025","passed","Tue Jun 03 05:42:24 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCount"
"","61","createAndDeleteNamespace()","Structures Core","Tue Jun 03 05:42:29 GMT 2025","passed","Tue Jun 03 05:42:29 GMT 2025","","org.kinotic.structures.namespace.NamespaceTests","org.kinotic.structures.namespace.NamespaceTests","createAndDeleteNamespace"
"","2597","testNamedQuery()","Structures Core","Tue Jun 03 05:42:26 GMT 2025","passed","Tue Jun 03 05:42:29 GMT 2025","","org.kinotic.structures.entity.NamedQueryTests","org.kinotic.structures.entity.NamedQueryTests","testNamedQuery"
"","1","testAuthorizeReadOperationWithNoFieldPolicies()","Structures Core","Tue Jun 03 05:42:29 GMT 2025","passed","Tue Jun 03 05:42:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadOperationWithNoFieldPolicies"
"","6","testAuthorizeReadFailsDueToFieldPolicy()","Structures Core","Tue Jun 03 05:42:29 GMT 2025","passed","Tue Jun 03 05:42:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","1197","Test CountByQuery","End To End Tests","Tue Jun 03 05:45:41 GMT 2025","passed","Tue Jun 03 05:45:42 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","2584","bulkUpdateObjectWithMultipleIds()","Structures Core","Tue Jun 03 05:42:09 GMT 2025","passed","Tue Jun 03 05:42:12 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkUpdateObjectWithMultipleIds"
"","679","Test Cursor Based Paging With Iterator Single Page","End To End Tests","Tue Jun 03 05:45:46 GMT 2025","passed","Tue Jun 03 05:45:47 GMT 2025","EntityService Tests","Typescript Client","",""
"","361","Can delete people across specific tenants","End To End Tests","Tue Jun 03 05:45:39 GMT 2025","passed","Tue Jun 03 05:45:39 GMT 2025","Multitenant Selection Operations","OpenAPI Client","",""
"","444","createPublishAndDeleteStructure()","Structures Core","Tue Jun 03 05:42:29 GMT 2025","passed","Tue Jun 03 05:42:29 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createPublishAndDeleteStructure"
"","863","Test Offset Based Paging With Iterator Uneven Pages","End To End Tests","Tue Jun 03 05:45:48 GMT 2025","passed","Tue Jun 03 05:45:49 GMT 2025","EntityService Tests","Typescript Client","",""
"","182","testFindById()","Structures Core","Tue Jun 03 05:42:25 GMT 2025","passed","Tue Jun 03 05:42:25 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindById"
"","406","findMissingEntity()","Structures Core","Tue Jun 03 05:42:25 GMT 2025","passed","Tue Jun 03 05:42:26 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","findMissingEntity"
"","1","testAuthorizeWithEntityOnlyPolicies()","Structures Core","Tue Jun 03 05:42:29 GMT 2025","passed","Tue Jun 03 05:42:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","170","Can find people by IDs across specific tenants","End To End Tests","Tue Jun 03 05:45:39 GMT 2025","passed","Tue Jun 03 05:45:39 GMT 2025","Multitenant Selection Operations","OpenAPI Client","",""
"","593","testBulk()","Structures Core","Tue Jun 03 05:42:12 GMT 2025","passed","Tue Jun 03 05:42:12 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","testBulk"
"","695","Test Stream Filtering by Severity","End To End Tests","Tue Jun 03 05:45:50 GMT 2025","passed","Tue Jun 03 05:45:51 GMT 2025","Data Stream Tests","Typescript Client","",""
"","442","testSearch()","Structures Core","Tue Jun 03 05:42:26 GMT 2025","passed","Tue Jun 03 05:42:26 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testSearch"
"","46","OpenApi Schema loads","End To End Tests","Tue Jun 03 05:46:06 GMT 2025","passed","Tue Jun 03 05:46:06 GMT 2025","","","",""
"","835","Test Offset Based Paging With Iterator","End To End Tests","Tue Jun 03 05:45:47 GMT 2025","passed","Tue Jun 03 05:45:48 GMT 2025","EntityService Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithSuccessfulLastName()","Structures Core","Tue Jun 03 05:42:29 GMT 2025","passed","Tue Jun 03 05:42:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulLastName"
"","6985","Aggregate With Parameter and Tenant Selection Test","End To End Tests","Tue Jun 03 05:45:57 GMT 2025","passed","Tue Jun 03 05:46:04 GMT 2025","Admin Named Query Tests","Typescript Client","",""
"","1172","Test FindByIds and None Found","End To End Tests","Tue Jun 03 05:45:40 GMT 2025","passed","Tue Jun 03 05:45:41 GMT 2025","EntityService Tests","Typescript Client","",""
"","651","Test Offset Based Paging With Iterator No Data","End To End Tests","Tue Jun 03 05:45:50 GMT 2025","passed","Tue Jun 03 05:45:50 GMT 2025","EntityService Tests","Typescript Client","",""
"","883","Test Bulk CRUD","End To End Tests","Tue Jun 03 05:45:50 GMT 2025","passed","Tue Jun 03 05:45:51 GMT 2025","EntityService Tests","Typescript Client","",""
"","510","testCreateAndDeleteByQuery()","Structures Core","Tue Jun 03 05:42:25 GMT 2025","passed","Tue Jun 03 05:42:25 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteByQuery"
"","991","Test CountByQuery and DeleteByQuery","End To End Tests","Tue Jun 03 05:45:42 GMT 2025","passed","Tue Jun 03 05:45:43 GMT 2025","EntityService Tests","Typescript Client","",""
"","799","Aggregate With Parameter Test","End To End Tests","Tue Jun 03 05:45:55 GMT 2025","passed","Tue Jun 03 05:45:56 GMT 2025","Named Query Tests","Typescript Client","",""
"","260","testPartialUpdate()","Structures Core","Tue Jun 03 05:42:24 GMT 2025","passed","Tue Jun 03 05:42:25 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testPartialUpdate"
"","377","Test Save Multiple","End To End Tests","Tue Jun 03 05:45:57 GMT 2025","passed","Tue Jun 03 05:45:57 GMT 2025","Named Query Tests","Typescript Client","",""
"","1324","Test Bulk CRUD","End To End Tests","Tue Jun 03 05:45:44 GMT 2025","passed","Tue Jun 03 05:45:45 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","1213","Test CountByQuery and DeleteByQuery","End To End Tests","Tue Jun 03 05:45:42 GMT 2025","passed","Tue Jun 03 05:45:44 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","1302","Test FindByIds and None Found","End To End Tests","Tue Jun 03 05:45:40 GMT 2025","passed","Tue Jun 03 05:45:41 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","1569","Test Alert Schema Evolution - Remove Field (Breaking)","End To End Tests","Tue Jun 03 05:45:54 GMT 2025","passed","Tue Jun 03 05:45:55 GMT 2025","Data Stream Tests","Typescript Client","",""
"","636","Test Bulk CRUD","End To End Tests","Tue Jun 03 05:46:01 GMT 2025","passed","Tue Jun 03 05:46:01 GMT 2025","Versioned Tests","Typescript Client","",""
"","7777","Test Basic CRUD","End To End Tests","Tue Jun 03 05:45:30 GMT 2025","passed","Tue Jun 03 05:45:38 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithSuccessfulOperations()","Structures Core","Tue Jun 03 05:42:29 GMT 2025","passed","Tue Jun 03 05:42:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
