"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","760","Test Bulk Stream Write","End To End Tests","Fri Jun 13 05:14:58 GMT 2025","passed","Fri Jun 13 05:14:59 GMT 2025","Data Stream Tests","Typescript Client","",""
"","532","Test Optimistic Locking","End To End Tests","Fri Jun 13 05:15:07 GMT 2025","passed","Fri Jun 13 05:15:07 GMT 2025","Versioned Tests","Typescript Client","",""
"","724","OpenApi Schema loads","End To End Tests","Fri Jun 13 05:14:44 GMT 2025","passed","Fri Jun 13 05:14:45 GMT 2025","","OpenAPI Client","",""
"","796","Test Alert Schema Evolution - Add Field (Non-Breaking)","End To End Tests","Fri Jun 13 05:15:01 GMT 2025","passed","Fri Jun 13 05:15:02 GMT 2025","Data Stream Tests","Typescript Client","",""
"","788","Test Offset Based Paging With Iterator Uneven Pages","End To End Tests","Fri Jun 13 05:14:56 GMT 2025","passed","Fri Jun 13 05:14:57 GMT 2025","EntityService Tests","Typescript Client","",""
"","352","Can bulk save people across multiple tenants and retrieve them selectively","End To End Tests","Fri Jun 13 05:14:46 GMT 2025","passed","Fri Jun 13 05:14:46 GMT 2025","Multitenant Selection Operations","OpenAPI Client","",""
"","817","Test Cursor Based Paging With Iterator Uneven Pages","End To End Tests","Fri Jun 13 05:14:53 GMT 2025","passed","Fri Jun 13 05:14:54 GMT 2025","EntityService Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithSuccessfulOperations()","Structures Core","Fri Jun 13 05:11:05 GMT 2025","passed","Fri Jun 13 05:11:05 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
"","449","testCount()","Structures Core","Fri Jun 13 05:10:59 GMT 2025","passed","Fri Jun 13 05:11:00 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCount"
"","508","Test Stream Pagination","End To End Tests","Fri Jun 13 05:15:00 GMT 2025","passed","Fri Jun 13 05:15:00 GMT 2025","Data Stream Tests","Typescript Client","",""
"","103","testFindByIds()","Structures Core","Fri Jun 13 05:11:01 GMT 2025","passed","Fri Jun 13 05:11:01 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIds"
"","1","testAuthorizeWriteFailsDueToOperationPolicy()","Structures Core","Fri Jun 13 05:11:05 GMT 2025","passed","Fri Jun 13 05:11:05 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteFailsDueToOperationPolicy"
"","1","testPolicyEvaluatorWithSuccessfulLastName()","Structures Core","Fri Jun 13 05:11:05 GMT 2025","passed","Fri Jun 13 05:11:05 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulLastName"
"","660","Test Multiple Writes Maintain Data Integrity","End To End Tests","Fri Jun 13 05:14:57 GMT 2025","passed","Fri Jun 13 05:14:58 GMT 2025","Data Stream Tests","Typescript Client","",""
"","610","Test Stream Filtering by Severity","End To End Tests","Fri Jun 13 05:14:59 GMT 2025","passed","Fri Jun 13 05:14:59 GMT 2025","Data Stream Tests","Typescript Client","",""
"","1005","Test CountByQuery and DeleteByQuery","End To End Tests","Fri Jun 13 05:14:50 GMT 2025","passed","Fri Jun 13 05:14:51 GMT 2025","EntityService Tests","Typescript Client","",""
"","1292","Test CountByQuery and DeleteByQuery","End To End Tests","Fri Jun 13 05:14:51 GMT 2025","passed","Fri Jun 13 05:14:52 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","21","OpenApi Schema loads","End To End Tests","Fri Jun 13 05:15:15 GMT 2025","passed","Fri Jun 13 05:15:15 GMT 2025","","","",""
"","447","Test Update Fails","End To End Tests","Fri Jun 13 05:15:09 GMT 2025","passed","Fri Jun 13 05:15:09 GMT 2025","Versioned Tests","Typescript Client","",""
"","204","testFindById()","Structures Core","Fri Jun 13 05:11:00 GMT 2025","passed","Fri Jun 13 05:11:00 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindById"
"","789","Test FindByIds","End To End Tests","Fri Jun 13 05:15:08 GMT 2025","passed","Fri Jun 13 05:15:09 GMT 2025","Versioned Tests","Typescript Client","",""
"","8814","Test Basic CRUD","End To End Tests","Fri Jun 13 05:14:37 GMT 2025","passed","Fri Jun 13 05:14:45 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","85","Can get person by ID","End To End Tests","Fri Jun 13 05:14:45 GMT 2025","passed","Fri Jun 13 05:14:45 GMT 2025","PersonWithTenant CRUD Operations","OpenAPI Client","",""
