"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","176","testFindById()","Structures Core","Wed Sep 24 09:35:16 GMT 2025","passed","Wed Sep 24 09:35:16 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindById"
"","5","testAuthorizeReadFailsDueToFieldPolicy()","Structures Core","Wed Sep 24 09:35:20 GMT 2025","passed","Wed Sep 24 09:35:20 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","1158","Test CountByQuery and DeleteByQuery","End To End Tests","Wed Sep 24 09:40:59 GMT 2025","passed","Wed Sep 24 09:41:01 GMT 2025","EntityService Tests","Typescript Client","",""
"","432","testFindAll()","Structures Core","Wed Sep 24 09:35:14 GMT 2025","passed","Wed Sep 24 09:35:15 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindAll"
"","1","testAuthorizeWithEntityOnlyPolicies()","Structures Core","Wed Sep 24 09:35:20 GMT 2025","passed","Wed Sep 24 09:35:20 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","164","Can count people across specific tenants","End To End Tests","Wed Sep 24 09:40:56 GMT 2025","passed","Wed Sep 24 09:40:56 GMT 2025","Multitenant Selection Operations","OpenAPI Client","",""
"","7089","Aggregate With Parameter and Tenant Selection Test","End To End Tests","Wed Sep 24 09:41:14 GMT 2025","passed","Wed Sep 24 09:41:21 GMT 2025","Admin Named Query Tests","Typescript Client","",""
"","221","Can delete person","End To End Tests","Wed Sep 24 09:40:55 GMT 2025","passed","Wed Sep 24 09:40:55 GMT 2025","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","652","Test Offset Based Paging With Iterator Single Page","End To End Tests","Wed Sep 24 09:41:06 GMT 2025","passed","Wed Sep 24 09:41:07 GMT 2025","EntityService Tests","Typescript Client","",""
"","638","Test Stream Filtering by Severity","End To End Tests","Wed Sep 24 09:41:08 GMT 2025","passed","Wed Sep 24 09:41:09 GMT 2025","Data Stream Tests","Typescript Client","",""
"","768","Test Offset Based Paging With Iterator","End To End Tests","Wed Sep 24 09:41:04 GMT 2025","passed","Wed Sep 24 09:41:05 GMT 2025","EntityService Tests","Typescript Client","",""
"","610","testCountByQuery()","Structures Core","Wed Sep 24 09:35:14 GMT 2025","passed","Wed Sep 24 09:35:14 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCountByQuery"
"","1102","Test Bulk CRUD","End To End Tests","Wed Sep 24 09:41:02 GMT 2025","passed","Wed Sep 24 09:41:03 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","9","testAuthorizeWithNoPoliciesOnStructure()","Structures Core","Wed Sep 24 09:35:20 GMT 2025","passed","Wed Sep 24 09:35:20 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithNoPoliciesOnStructure"
"","1","testAuthorizeWriteOperationFails()","Structures Core","Wed Sep 24 09:35:20 GMT 2025","passed","Wed Sep 24 09:35:20 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","745","Test Delete By Query","End To End Tests","Wed Sep 24 09:41:10 GMT 2025","passed","Wed Sep 24 09:41:11 GMT 2025","Data Stream Tests","Typescript Client","",""
"","104","Can get person by ID","End To End Tests","Wed Sep 24 09:40:55 GMT 2025","passed","Wed Sep 24 09:40:55 GMT 2025","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","178","tryOperationsOnPublishedStructure()","Structures Core","Wed Sep 24 09:35:20 GMT 2025","passed","Wed Sep 24 09:35:20 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
"","289","testPartialUpdate()","Structures Core","Wed Sep 24 09:35:15 GMT 2025","passed","Wed Sep 24 09:35:16 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testPartialUpdate"
"","7646","testMultiTenantSearch()","Structures Core","Wed Sep 24 09:35:06 GMT 2025","passed","Wed Sep 24 09:35:14 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testMultiTenantSearch"
