"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","432","Test Save Multiple","NamedQueryTest","Wed Feb 26 11:21:33 GMT 2025","passed","Wed Feb 26 11:21:33 GMT 2025","","","",""
"","1","testPolicyEvaluatorWithoutOperations()","","Wed Feb 26 11:16:42 GMT 2025","passed","Wed Feb 26 11:16:42 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
"","1","testAuthorizeWriteFailsDueToOperationPolicy()","","Wed Feb 26 11:16:42 GMT 2025","passed","Wed Feb 26 11:16:42 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteFailsDueToOperationPolicy"
"","1","testPolicyEvaluatorWithFailedOperations()","","Wed Feb 26 11:16:42 GMT 2025","passed","Wed Feb 26 11:16:42 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","2245","Test Offset Based Paging With Iterator Uneven Pages","EntityServiceTest","Wed Feb 26 11:21:49 GMT 2025","passed","Wed Feb 26 11:21:52 GMT 2025","","","",""
"","2830","Test FindByIds","EntityServiceTest","Wed Feb 26 11:21:25 GMT 2025","passed","Wed Feb 26 11:21:28 GMT 2025","","","",""
"","328","testFindByIdsNoneFound()","","Wed Feb 26 11:16:37 GMT 2025","passed","Wed Feb 26 11:16:38 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIdsNoneFound"
"","779","testBulk()","","Wed Feb 26 11:16:25 GMT 2025","passed","Wed Feb 26 11:16:26 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","testBulk"
"","2443","Aggregate Pageable Test","NamedQueryTest","Wed Feb 26 11:21:31 GMT 2025","passed","Wed Feb 26 11:21:33 GMT 2025","","","",""
"","8910","testMultiTenantSearch()","","Wed Feb 26 11:16:26 GMT 2025","passed","Wed Feb 26 11:16:35 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testMultiTenantSearch"
"","2240","bulkUpdateObjectWithMultipleIds()","","Wed Feb 26 11:16:23 GMT 2025","passed","Wed Feb 26 11:16:25 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkUpdateObjectWithMultipleIds"
"","534","testSearch()","","Wed Feb 26 11:16:39 GMT 2025","passed","Wed Feb 26 11:16:39 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testSearch"
"","2217","Test Offset Based Paging With Iterator Single Page","EntityServiceTest","Wed Feb 26 11:21:52 GMT 2025","passed","Wed Feb 26 11:21:54 GMT 2025","","","",""
"","2345","Test Cursor Based Paging","EntityServiceTest","Wed Feb 26 11:21:38 GMT 2025","passed","Wed Feb 26 11:21:40 GMT 2025","","","",""
"","6712","Test Basic CRUD","EntityServiceTest","Wed Feb 26 11:21:19 GMT 2025","passed","Wed Feb 26 11:21:25 GMT 2025","","","",""
"","1","testAuthorizeDeniedWithEntityOnlyPolicies()","","Wed Feb 26 11:16:42 GMT 2025","passed","Wed Feb 26 11:16:42 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeDeniedWithEntityOnlyPolicies"
"","6803","Test Basic CRUD","VersionedTests","Wed Feb 26 11:21:19 GMT 2025","passed","Wed Feb 26 11:21:25 GMT 2025","","","",""
"","202","Test Cursor Based Paging With Iterator No Data","EntityServiceTest","Wed Feb 26 11:21:47 GMT 2025","passed","Wed Feb 26 11:21:47 GMT 2025","","","",""
"","2378","Test CountByQuery","EntityServiceTest","Wed Feb 26 11:21:31 GMT 2025","passed","Wed Feb 26 11:21:33 GMT 2025","","","",""
"","507","Test Optimistic Locking","VersionedTests","Wed Feb 26 11:21:25 GMT 2025","passed","Wed Feb 26 11:21:26 GMT 2025","","","",""
"","201","findMissingEntity()","","Wed Feb 26 11:16:39 GMT 2025","passed","Wed Feb 26 11:16:39 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","findMissingEntity"
"","581","Test FindByIds","VersionedTests","Wed Feb 26 11:21:27 GMT 2025","passed","Wed Feb 26 11:21:27 GMT 2025","","","",""
"","367","bulkSaveObjectWithMultipleIds()","","Wed Feb 26 11:16:26 GMT 2025","passed","Wed Feb 26 11:16:26 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkSaveObjectWithMultipleIds"
"","3","testAuthorizeReadFailsDueToFieldPolicy()","","Wed Feb 26 11:16:42 GMT 2025","passed","Wed Feb 26 11:16:42 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","37","createAndDeleteNamespace()","","Wed Feb 26 11:16:42 GMT 2025","passed","Wed Feb 26 11:16:42 GMT 2025","","org.kinotic.structures.namespace.NamespaceTests","org.kinotic.structures.namespace.NamespaceTests","createAndDeleteNamespace"
"","6","testAuthorizeWithNoPoliciesOnStructure()","","Wed Feb 26 11:16:42 GMT 2025","passed","Wed Feb 26 11:16:42 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithNoPoliciesOnStructure"
"","9405","Aggregate Test","NamedQueryTest","Wed Feb 26 11:21:19 GMT 2025","passed","Wed Feb 26 11:21:28 GMT 2025","","","",""
"","2520","Test FindByIds and None Found","EntityServiceTest","Wed Feb 26 11:21:28 GMT 2025","passed","Wed Feb 26 11:21:31 GMT 2025","","","",""
"","231","tryOperationsOnPublishedStructure()","","Wed Feb 26 11:16:43 GMT 2025","passed","Wed Feb 26 11:16:43 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
"","250","testFindById()","","Wed Feb 26 11:16:38 GMT 2025","passed","Wed Feb 26 11:16:38 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindById"
"","2514","testNamedQuery()","","Wed Feb 26 11:16:39 GMT 2025","passed","Wed Feb 26 11:16:42 GMT 2025","","org.kinotic.structures.entity.NamedQueryTests","org.kinotic.structures.entity.NamedQueryTests","testNamedQuery"
"","286","Test Update Fails","VersionedTests","Wed Feb 26 11:21:27 GMT 2025","passed","Wed Feb 26 11:21:27 GMT 2025","","","",""
"","4257","Test Bulk CRUD","EntityServiceTest","Wed Feb 26 11:21:54 GMT 2025","passed","Wed Feb 26 11:21:58 GMT 2025","","","",""
"","621","testCountByQuery()","","Wed Feb 26 11:16:35 GMT 2025","passed","Wed Feb 26 11:16:36 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCountByQuery"
"","0","testPolicyEvaluatorWithSuccessfulOperations()","","Wed Feb 26 11:16:42 GMT 2025","passed","Wed Feb 26 11:16:42 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
"","2227","Test Cursor Based Paging With Iterator Single Page","EntityServiceTest","Wed Feb 26 11:21:45 GMT 2025","passed","Wed Feb 26 11:21:47 GMT 2025","","","",""
