"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","980","Test Offset Based Paging With Iterator","End To End Tests","Wed Aug 06 11:57:33 GMT 2025","passed","Wed Aug 06 11:57:34 GMT 2025","EntityService Tests","Typescript Client","",""
"","7722","Test Basic CRUD","End To End Tests","Wed Aug 06 11:57:17 GMT 2025","passed","Wed Aug 06 11:57:24 GMT 2025","EntityService Tests","Typescript Client","",""
"","681","Test Multiple Writes Maintain Data Integrity","End To End Tests","Wed Aug 06 11:57:35 GMT 2025","passed","Wed Aug 06 11:57:35 GMT 2025","Data Stream Tests","Typescript Client","",""
"","1","createStructureInvalidField()","Structures Core","Wed Aug 06 11:56:23 GMT 2025","broken","Wed Aug 06 11:56:23 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureInvalidField"
"","218","Can find people by IDs across specific tenants","End To End Tests","Wed Aug 06 11:57:25 GMT 2025","passed","Wed Aug 06 11:57:25 GMT 2025","Multitenant Selection Operations","OpenAPI Client","",""
"","6872","Test Basic CRUD","End To End Tests","Wed Aug 06 11:57:38 GMT 2025","passed","Wed Aug 06 11:57:45 GMT 2025","Versioned Tests","Typescript Client","",""
"","1289","Test Bulk CRUD","End To End Tests","Wed Aug 06 11:57:30 GMT 2025","passed","Wed Aug 06 11:57:31 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","7560","Test Basic Stream Write and Search","End To End Tests","Wed Aug 06 11:57:27 GMT 2025","passed","Wed Aug 06 11:57:35 GMT 2025","Data Stream Tests","Typescript Client","",""
"","953","Test FindByIds and None Found","End To End Tests","Wed Aug 06 11:57:26 GMT 2025","passed","Wed Aug 06 11:57:27 GMT 2025","EntityService Tests","Typescript Client","",""
"","1","testAuthorizeReadOperationWithNoFieldPolicies()","Structures Core","Wed Aug 06 11:56:23 GMT 2025","passed","Wed Aug 06 11:56:23 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadOperationWithNoFieldPolicies"
"","656","Test Stream Filtering by Severity","End To End Tests","Wed Aug 06 11:57:36 GMT 2025","passed","Wed Aug 06 11:57:37 GMT 2025","Data Stream Tests","Typescript Client","",""
"","1","testPartialUpdate()","Structures Core","Wed Aug 06 11:56:23 GMT 2025","broken","Wed Aug 06 11:56:23 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testPartialUpdate"
