"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36","createAndDeleteNamespace()","Structures Core","Tue Jun 03 06:55:22 GMT 2025","passed","Tue Jun 03 06:55:22 GMT 2025","","org.kinotic.structures.namespace.NamespaceTests","org.kinotic.structures.namespace.NamespaceTests","createAndDeleteNamespace"
"","657","Test Offset Based Paging With Iterator Single Page","End To End Tests","Tue Jun 03 06:58:46 GMT 2025","passed","Tue Jun 03 06:58:46 GMT 2025","EntityService Tests","Typescript Client","",""
"","0","testAuthorizeReadOperationWithNoFieldPolicies()","Structures Core","Tue Jun 03 06:55:22 GMT 2025","passed","Tue Jun 03 06:55:22 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadOperationWithNoFieldPolicies"
"","457","testSearch()","Structures Core","Tue Jun 03 06:55:19 GMT 2025","passed","Tue Jun 03 06:55:19 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testSearch"
"","1","testPolicyEvaluatorWithSuccessfulLastName()","Structures Core","Tue Jun 03 06:55:22 GMT 2025","passed","Tue Jun 03 06:55:22 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulLastName"
"","610","Test Delete By Query","End To End Tests","Tue Jun 03 06:58:49 GMT 2025","passed","Tue Jun 03 06:58:49 GMT 2025","Data Stream Tests","Typescript Client","",""
"","1","testAuthorizeWriteOperationFails()","Structures Core","Tue Jun 03 06:55:22 GMT 2025","passed","Tue Jun 03 06:55:22 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","22","OpenApi Schema loads","End To End Tests","Tue Jun 03 06:59:04 GMT 2025","passed","Tue Jun 03 06:59:04 GMT 2025","","","",""
"","476","Test Stream Time Range Search","End To End Tests","Tue Jun 03 06:58:48 GMT 2025","passed","Tue Jun 03 06:58:48 GMT 2025","Data Stream Tests","Typescript Client","",""
"","6","createStructureInvalidField()","Structures Core","Tue Jun 03 06:55:22 GMT 2025","passed","Tue Jun 03 06:55:22 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureInvalidField"
"","571","Test Save Multiple","End To End Tests","Tue Jun 03 06:58:53 GMT 2025","passed","Tue Jun 03 06:58:54 GMT 2025","Named Query Tests","Typescript Client","",""
