"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","testAuthorizeWithNoPoliciesOnStructure()","Structures Core","Thu Mar 13 19:24:29 GMT 2025","passed","Thu Mar 13 19:24:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithNoPoliciesOnStructure"
"","505","Test Offset Based Paging With Iterator Single Page","End To End Tests","Thu Mar 13 19:27:33 GMT 2025","passed","Thu Mar 13 19:27:34 GMT 2025","EntityService Tests","Typescript Client","",""
"","978","Test CountByQuery and DeleteByQuery","End To End Tests","Thu Mar 13 19:27:26 GMT 2025","passed","Thu Mar 13 19:27:27 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","7717","Aggregate With Parameter and Tenant Selection Test","End To End Tests","Thu Mar 13 19:27:30 GMT 2025","passed","Thu Mar 13 19:27:38 GMT 2025","Admin Named Query Tests","Typescript Client","",""
"","594","Test Bulk CRUD","End To End Tests","Thu Mar 13 19:27:36 GMT 2025","passed","Thu Mar 13 19:27:36 GMT 2025","Versioned Tests","Typescript Client","",""
"","1","testSharedPolicyManagerInitialization()","Structures Core","Thu Mar 13 19:24:29 GMT 2025","passed","Thu Mar 13 19:24:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testSharedPolicyManagerInitialization"
"","614","Test Bulk CRUD","End To End Tests","Thu Mar 13 19:27:34 GMT 2025","passed","Thu Mar 13 19:27:35 GMT 2025","EntityService Tests","Typescript Client","",""
"","1539","Test FindByIds","End To End Tests","Thu Mar 13 19:27:22 GMT 2025","passed","Thu Mar 13 19:27:24 GMT 2025","EntityService Tests","Typescript Client","",""
"","200","testFindById()","Structures Core","Thu Mar 13 19:24:25 GMT 2025","passed","Thu Mar 13 19:24:25 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindById"
"","217","findMissingEntity()","Structures Core","Thu Mar 13 19:24:25 GMT 2025","passed","Thu Mar 13 19:24:26 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","findMissingEntity"
"","7621","testMultiTenantSearch()","Structures Core","Thu Mar 13 19:24:15 GMT 2025","passed","Thu Mar 13 19:24:22 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testMultiTenantSearch"
"","1","testAuthorizeWithEntityOnlyPolicies()","Structures Core","Thu Mar 13 19:24:29 GMT 2025","passed","Thu Mar 13 19:24:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","2860","Test CountByQuery and DeleteByQuery","End To End Tests","Thu Mar 13 19:27:26 GMT 2025","passed","Thu Mar 13 19:27:28 GMT 2025","EntityService Tests","Typescript Client","",""
"","537","Test Save Multiple","End To End Tests","Thu Mar 13 19:27:26 GMT 2025","passed","Thu Mar 13 19:27:27 GMT 2025","Named Query Tests","Typescript Client","",""
"","7199","Test Basic CRUD","End To End Tests","Thu Mar 13 19:27:28 GMT 2025","passed","Thu Mar 13 19:27:35 GMT 2025","Versioned Tests","Typescript Client","",""
"","856","Test Cursor Based Paging","End To End Tests","Thu Mar 13 19:27:28 GMT 2025","passed","Thu Mar 13 19:27:29 GMT 2025","EntityService Tests","Typescript Client","",""
"","976","Aggregate With Parameter Test","End To End Tests","Thu Mar 13 19:27:24 GMT 2025","passed","Thu Mar 13 19:27:25 GMT 2025","Named Query Tests","Typescript Client","",""
"","583","testBulk()","Structures Core","Thu Mar 13 19:24:14 GMT 2025","passed","Thu Mar 13 19:24:14 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","testBulk"
"","26","createAndDeleteNamespace()","Structures Core","Thu Mar 13 19:24:29 GMT 2025","passed","Thu Mar 13 19:24:29 GMT 2025","","org.kinotic.structures.namespace.NamespaceTests","org.kinotic.structures.namespace.NamespaceTests","createAndDeleteNamespace"
"","449","testCreateAndDeleteByQuery()","Structures Core","Thu Mar 13 19:24:25 GMT 2025","passed","Thu Mar 13 19:24:25 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteByQuery"
"","7794","Test Basic CRUD","End To End Tests","Thu Mar 13 19:27:15 GMT 2025","passed","Thu Mar 13 19:27:23 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","7352","Test Basic CRUD","End To End Tests","Thu Mar 13 19:27:15 GMT 2025","passed","Thu Mar 13 19:27:22 GMT 2025","EntityService Tests","Typescript Client","",""
"","459","testCount()","Structures Core","Thu Mar 13 19:24:24 GMT 2025","passed","Thu Mar 13 19:24:24 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCount"
"","1","testPolicyEvaluatorWithFailedOperations()","Structures Core","Thu Mar 13 19:24:29 GMT 2025","passed","Thu Mar 13 19:24:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","5","testAuthorizeReadFailsDueToFieldPolicy()","Structures Core","Thu Mar 13 19:24:29 GMT 2025","passed","Thu Mar 13 19:24:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","2401","testNamedQuery()","Structures Core","Thu Mar 13 19:24:26 GMT 2025","passed","Thu Mar 13 19:24:29 GMT 2025","","org.kinotic.structures.entity.NamedQueryTests","org.kinotic.structures.entity.NamedQueryTests","testNamedQuery"
"","919","Aggregate Pageable Test","End To End Tests","Thu Mar 13 19:27:25 GMT 2025","passed","Thu Mar 13 19:27:26 GMT 2025","Named Query Tests","Typescript Client","",""
"","829","Test Cursor Based Paging With Iterator","End To End Tests","Thu Mar 13 19:27:29 GMT 2025","passed","Thu Mar 13 19:27:30 GMT 2025","EntityService Tests","Typescript Client","",""
"","984","Test FindByIds and None Found","End To End Tests","Thu Mar 13 19:27:24 GMT 2025","passed","Thu Mar 13 19:27:25 GMT 2025","Admin EntityService Tests","Typescript Client","",""
