"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","704","Aggregate Pageable Test","End To End Tests","Fri Jun 13 01:54:28 GMT 2025","passed","Fri Jun 13 01:54:29 GMT 2025","Named Query Tests","Typescript Client","",""
"","576","Test Stream Pagination","End To End Tests","Fri Jun 13 01:54:24 GMT 2025","passed","Fri Jun 13 01:54:24 GMT 2025","Data Stream Tests","Typescript Client","",""
"","55","Can get person by ID","End To End Tests","Fri Jun 13 01:54:11 GMT 2025","passed","Fri Jun 13 01:54:11 GMT 2025","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","1","testPolicyEvaluatorWithSuccessfulOperations()","Structures Core","Fri Jun 13 01:50:36 GMT 2025","passed","Fri Jun 13 01:50:36 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
"","222","Can bulk save people across multiple tenants and retrieve them selectively","End To End Tests","Fri Jun 13 01:54:11 GMT 2025","passed","Fri Jun 13 01:54:11 GMT 2025","Multitenant Selection Operations","OpenAPI Client","",""
"","301","testFindByIdsNoneFound()","Structures Core","Fri Jun 13 01:50:32 GMT 2025","passed","Fri Jun 13 01:50:32 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIdsNoneFound"
"","1","testAuthorizeDeniedWithEntityOnlyPolicies()","Structures Core","Fri Jun 13 01:50:36 GMT 2025","passed","Fri Jun 13 01:50:36 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeDeniedWithEntityOnlyPolicies"
"","6922","Aggregate With Parameter and Tenant Selection Test","End To End Tests","Fri Jun 13 01:54:29 GMT 2025","passed","Fri Jun 13 01:54:36 GMT 2025","Admin Named Query Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithFailedOperations()","Structures Core","Fri Jun 13 01:50:36 GMT 2025","passed","Fri Jun 13 01:50:36 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","0","testAuthorizeWriteOperationFails()","Structures Core","Fri Jun 13 01:50:36 GMT 2025","passed","Fri Jun 13 01:50:36 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
