"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","778","testCountByQuery()","Structures Core","Thu Aug 07 23:41:53 GMT 2025","passed","Thu Aug 07 23:41:54 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCountByQuery"
"","745","Test Offset Based Paging With Iterator","End To End Tests","Thu Aug 07 23:46:16 GMT 2025","passed","Thu Aug 07 23:46:17 GMT 2025","EntityService Tests","Typescript Client","",""
"","67","Can create a person","End To End Tests","Thu Aug 07 23:46:06 GMT 2025","passed","Thu Aug 07 23:46:06 GMT 2025","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","5","testAuthorizeReadFailsDueToFieldPolicy()","Structures Core","Thu Aug 07 23:42:00 GMT 2025","passed","Thu Aug 07 23:42:00 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","26","createStructureWithSameNameError()","Structures Core","Thu Aug 07 23:42:01 GMT 2025","passed","Thu Aug 07 23:42:01 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureWithSameNameError"
"","2162","Test FindByIds","End To End Tests","Thu Aug 07 23:46:06 GMT 2025","passed","Thu Aug 07 23:46:09 GMT 2025","EntityService Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithMissingDomainPolicy()","Structures Core","Thu Aug 07 23:42:00 GMT 2025","passed","Thu Aug 07 23:42:00 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","1","testAuthorizeWithEntityOnlyPolicies()","Structures Core","Thu Aug 07 23:42:00 GMT 2025","passed","Thu Aug 07 23:42:00 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","1073","createAndDeleteApplication()","Structures Core","Thu Aug 07 23:41:44 GMT 2025","passed","Thu Aug 07 23:41:46 GMT 2025","","org.kinotic.structures.application.ApplicationTests","org.kinotic.structures.application.ApplicationTests","createAndDeleteApplication"
"","777","Test Multiple Writes Maintain Data Integrity","End To End Tests","Thu Aug 07 23:46:18 GMT 2025","passed","Thu Aug 07 23:46:19 GMT 2025","Data Stream Tests","Typescript Client","",""
"","595","Test Stream Filtering by Severity","End To End Tests","Thu Aug 07 23:46:20 GMT 2025","passed","Thu Aug 07 23:46:20 GMT 2025","Data Stream Tests","Typescript Client","",""
"","1","testAuthorizeWriteFailsDueToOperationPolicy()","Structures Core","Thu Aug 07 23:42:00 GMT 2025","passed","Thu Aug 07 23:42:00 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteFailsDueToOperationPolicy"
"","8425","Test Basic CRUD","End To End Tests","Thu Aug 07 23:45:58 GMT 2025","passed","Thu Aug 07 23:46:06 GMT 2025","EntityService Tests","Typescript Client","",""
"","825","Test Offset Based Paging With Iterator Single Page","End To End Tests","Thu Aug 07 23:46:18 GMT 2025","passed","Thu Aug 07 23:46:18 GMT 2025","EntityService Tests","Typescript Client","",""
"","1","testSharedPolicyManagerInitialization()","Structures Core","Thu Aug 07 23:42:00 GMT 2025","passed","Thu Aug 07 23:42:00 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testSharedPolicyManagerInitialization"
"","686","Test Bulk Stream Write","End To End Tests","Thu Aug 07 23:46:19 GMT 2025","passed","Thu Aug 07 23:46:20 GMT 2025","Data Stream Tests","Typescript Client","",""
"","571","Test Stream Time Range Search","End To End Tests","Thu Aug 07 23:46:20 GMT 2025","passed","Thu Aug 07 23:46:21 GMT 2025","Data Stream Tests","Typescript Client","",""
"","1178","Test Cursor Based Paging","End To End Tests","Thu Aug 07 23:46:12 GMT 2025","passed","Thu Aug 07 23:46:14 GMT 2025","EntityService Tests","Typescript Client","",""
"","62","Can get person by ID","End To End Tests","Thu Aug 07 23:46:06 GMT 2025","passed","Thu Aug 07 23:46:06 GMT 2025","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","6163","testMultiTenantSearch()","Structures Core","Thu Aug 07 23:41:47 GMT 2025","passed","Thu Aug 07 23:41:53 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testMultiTenantSearch"
"","157","findMissingEntity()","Structures Core","Thu Aug 07 23:41:57 GMT 2025","passed","Thu Aug 07 23:41:57 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","findMissingEntity"
"","7291","Test Basic CRUD","End To End Tests","Thu Aug 07 23:46:21 GMT 2025","passed","Thu Aug 07 23:46:29 GMT 2025","Versioned Tests","Typescript Client","",""
"","449","testFindAll()","Structures Core","Thu Aug 07 23:41:54 GMT 2025","passed","Thu Aug 07 23:41:55 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindAll"
