"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","testPolicyEvaluatorWithFailedOperations()","","Thu Feb 20 14:32:23 GMT 2025","passed","Thu Feb 20 14:32:23 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","292","Test Cursor Based Paging With Iterator No Data","EntityServiceTest","Thu Feb 20 14:36:57 GMT 2025","passed","Thu Feb 20 14:36:57 GMT 2025","","","",""
"","2331","Test CountByQuery","EntityServiceTest","Thu Feb 20 14:36:41 GMT 2025","passed","Thu Feb 20 14:36:43 GMT 2025","","","",""
"","560","testFindAll()","","Thu Feb 20 14:32:16 GMT 2025","passed","Thu Feb 20 14:32:17 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindAll"
"","1","testPolicyEvaluatorWithoutOperations()","","Thu Feb 20 14:32:23 GMT 2025","passed","Thu Feb 20 14:32:23 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
"","2239","Test Offset Based Paging With Iterator Uneven Pages","EntityServiceTest","Thu Feb 20 14:37:00 GMT 2025","passed","Thu Feb 20 14:37:02 GMT 2025","","","",""
"","189","Test Offset Based Paging With Iterator No Data","EntityServiceTest","Thu Feb 20 14:37:04 GMT 2025","passed","Thu Feb 20 14:37:04 GMT 2025","","","",""
"","349","bulkSaveObjectWithMultipleIds()","","Thu Feb 20 14:32:05 GMT 2025","passed","Thu Feb 20 14:32:05 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkSaveObjectWithMultipleIds"
"","2902","Test FindByIds","EntityServiceTest","Thu Feb 20 14:36:36 GMT 2025","passed","Thu Feb 20 14:36:39 GMT 2025","","","",""
"","2352","Test Offset Based Paging With Iterator","EntityServiceTest","Thu Feb 20 14:36:57 GMT 2025","passed","Thu Feb 20 14:37:00 GMT 2025","","","",""
