"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","505","OpenApi Schema loads","End To End Tests","Mon Jun 09 04:37:41 GMT 2025","passed","Mon Jun 09 04:37:42 GMT 2025","","OpenAPI Client","",""
"","7556","Test Basic CRUD","End To End Tests","Mon Jun 09 04:37:34 GMT 2025","passed","Mon Jun 09 04:37:42 GMT 2025","EntityService Tests","Typescript Client","",""
"","763","Test Offset Based Paging With Iterator Uneven Pages","End To End Tests","Mon Jun 09 04:37:52 GMT 2025","passed","Mon Jun 09 04:37:52 GMT 2025","EntityService Tests","Typescript Client","",""
"","461","Test Save Multiple","End To End Tests","Mon Jun 09 04:38:00 GMT 2025","passed","Mon Jun 09 04:38:01 GMT 2025","Named Query Tests","Typescript Client","",""
"","1135","Test Alert Schema Evolution - Remove Field (Breaking)","End To End Tests","Mon Jun 09 04:37:57 GMT 2025","passed","Mon Jun 09 04:37:59 GMT 2025","Data Stream Tests","Typescript Client","",""
"","194","tryOperationsOnPublishedStructure()","Structures Core","Mon Jun 09 04:33:53 GMT 2025","passed","Mon Jun 09 04:33:53 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
"","747","Test FindByIds","End To End Tests","Mon Jun 09 04:38:04 GMT 2025","passed","Mon Jun 09 04:38:05 GMT 2025","Versioned Tests","Typescript Client","",""
"","0","testAuthorizeReadOperationWithNoFieldPolicies()","Structures Core","Mon Jun 09 04:33:53 GMT 2025","passed","Mon Jun 09 04:33:53 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadOperationWithNoFieldPolicies"
"","330","testFindByIdsNoneFound()","Structures Core","Mon Jun 09 04:33:48 GMT 2025","passed","Mon Jun 09 04:33:49 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIdsNoneFound"
"","1","testPolicyEvaluatorWithMissingDomainPolicy()","Structures Core","Mon Jun 09 04:33:53 GMT 2025","passed","Mon Jun 09 04:33:53 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","1364","Test FindByIds and None Found","End To End Tests","Mon Jun 09 04:37:44 GMT 2025","passed","Mon Jun 09 04:37:45 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","2470","bulkUpdateObjectWithMultipleIds()","Structures Core","Mon Jun 09 04:33:35 GMT 2025","passed","Mon Jun 09 04:33:38 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkUpdateObjectWithMultipleIds"
"","37","tryOperationOnNotPublishedStructure()","Structures Core","Mon Jun 09 04:33:53 GMT 2025","passed","Mon Jun 09 04:33:54 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationOnNotPublishedStructure"
"","592","testCountByQuery()","Structures Core","Mon Jun 09 04:33:47 GMT 2025","passed","Mon Jun 09 04:33:47 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCountByQuery"
"","8","testAuthorizeWithNoPoliciesOnStructure()","Structures Core","Mon Jun 09 04:33:53 GMT 2025","passed","Mon Jun 09 04:33:53 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithNoPoliciesOnStructure"
"","673","Test Cursor Based Paging With Iterator Uneven Pages","End To End Tests","Mon Jun 09 04:37:49 GMT 2025","passed","Mon Jun 09 04:37:50 GMT 2025","EntityService Tests","Typescript Client","",""
"","1850","Test FindByIds","End To End Tests","Mon Jun 09 04:37:42 GMT 2025","passed","Mon Jun 09 04:37:44 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","724","Test Offset Based Paging With Iterator No Data","End To End Tests","Mon Jun 09 04:37:53 GMT 2025","passed","Mon Jun 09 04:37:54 GMT 2025","EntityService Tests","Typescript Client","",""
"","715","Test Delete By Query","End To End Tests","Mon Jun 09 04:37:56 GMT 2025","passed","Mon Jun 09 04:37:56 GMT 2025","Data Stream Tests","Typescript Client","",""
"","1","testAuthorizeWithEntityOnlyPolicies()","Structures Core","Mon Jun 09 04:33:53 GMT 2025","passed","Mon Jun 09 04:33:53 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","8107","Aggregate Test","End To End Tests","Mon Jun 09 04:37:50 GMT 2025","passed","Mon Jun 09 04:37:58 GMT 2025","Named Query Tests","Typescript Client","",""
"","6913","Aggregate With Parameter and Tenant Selection Test","End To End Tests","Mon Jun 09 04:38:00 GMT 2025","passed","Mon Jun 09 04:38:07 GMT 2025","Admin Named Query Tests","Typescript Client","",""
"","240","testCreateAndDeleteItem()","Structures Core","Mon Jun 09 04:33:47 GMT 2025","passed","Mon Jun 09 04:33:47 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteItem"
"","637","Test Stream Filtering by Severity","End To End Tests","Mon Jun 09 04:37:54 GMT 2025","passed","Mon Jun 09 04:37:54 GMT 2025","Data Stream Tests","Typescript Client","",""
"","0","testAuthorizeDeniedWithEntityOnlyPolicies()","Structures Core","Mon Jun 09 04:33:53 GMT 2025","passed","Mon Jun 09 04:33:53 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeDeniedWithEntityOnlyPolicies"
"","25","OpenApi Schema loads","End To End Tests","Mon Jun 09 04:38:11 GMT 2025","passed","Mon Jun 09 04:38:11 GMT 2025","","","",""
"","156","Can delete person","End To End Tests","Mon Jun 09 04:37:42 GMT 2025","passed","Mon Jun 09 04:37:42 GMT 2025","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","32","createStructureWithSameNameError()","Structures Core","Mon Jun 09 04:33:54 GMT 2025","passed","Mon Jun 09 04:33:54 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureWithSameNameError"
"","875","Aggregate With Parameter Test","End To End Tests","Mon Jun 09 04:37:58 GMT 2025","passed","Mon Jun 09 04:37:59 GMT 2025","Named Query Tests","Typescript Client","",""
"","894","Aggregate Pageable Test","End To End Tests","Mon Jun 09 04:37:59 GMT 2025","passed","Mon Jun 09 04:38:00 GMT 2025","Named Query Tests","Typescript Client","",""
"","501","testBulk()","Structures Core","Mon Jun 09 04:33:38 GMT 2025","passed","Mon Jun 09 04:33:38 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","testBulk"
