"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","testFindById()","Structures Core","Wed Mar 05 20:41:54 GMT 2025","broken","Wed Mar 05 20:41:54 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindById"
"","5","createStructureWithSameNameError()","Structures Core","Wed Mar 05 20:41:54 GMT 2025","broken","Wed Mar 05 20:41:54 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureWithSameNameError"
"","3007","Test CountByQuery and DeleteByQuery","End To End Tests","Wed Mar 05 20:43:29 GMT 2025","passed","Wed Mar 05 20:43:32 GMT 2025","EntityService Tests","Typescript Client","",""
"","1","testSearch()","Structures Core","Wed Mar 05 20:41:54 GMT 2025","broken","Wed Mar 05 20:41:54 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testSearch"
"","864","Test Cursor Based Paging","End To End Tests","Wed Mar 05 20:43:32 GMT 2025","passed","Wed Mar 05 20:43:33 GMT 2025","EntityService Tests","Typescript Client","",""
"","9592","Aggregate Test","End To End Tests","Wed Mar 05 20:43:18 GMT 2025","passed","Wed Mar 05 20:43:28 GMT 2025","Named Query Tests","Typescript Client","",""
"","4466","OpenApi Schema loads","End To End Tests","Wed Mar 05 20:43:40 GMT 2025","passed","Wed Mar 05 20:43:45 GMT 2025","","","",""
"","399","Test Offset Based Paging With Iterator No Data","End To End Tests","Wed Mar 05 20:43:38 GMT 2025","passed","Wed Mar 05 20:43:38 GMT 2025","EntityService Tests","Typescript Client","",""
"","1","testMultiTenantSearch()","Structures Core","Wed Mar 05 20:41:54 GMT 2025","broken","Wed Mar 05 20:41:54 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testMultiTenantSearch"
"","559","Test Offset Based Paging With Iterator Uneven Pages","End To End Tests","Wed Mar 05 20:43:36 GMT 2025","passed","Wed Mar 05 20:43:37 GMT 2025","EntityService Tests","Typescript Client","",""
"","8308","Test Basic CRUD","End To End Tests","Wed Mar 05 20:43:18 GMT 2025","passed","Wed Mar 05 20:43:26 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","0","testPolicyEvaluatorWithFailedOperations()","Structures Core","Wed Mar 05 20:41:54 GMT 2025","passed","Wed Mar 05 20:41:54 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","4","testPartialUpdate()","Structures Core","Wed Mar 05 20:41:54 GMT 2025","broken","Wed Mar 05 20:41:54 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testPartialUpdate"
"","599","Test Bulk CRUD","End To End Tests","Wed Mar 05 20:43:40 GMT 2025","passed","Wed Mar 05 20:43:40 GMT 2025","Versioned Tests","Typescript Client","",""
"","872","Test FindByIds and None Found","End To End Tests","Wed Mar 05 20:43:28 GMT 2025","passed","Wed Mar 05 20:43:29 GMT 2025","EntityService Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithMissingDomainPolicy()","Structures Core","Wed Mar 05 20:41:54 GMT 2025","passed","Wed Mar 05 20:41:54 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","2","testFindByIds()","Structures Core","Wed Mar 05 20:41:54 GMT 2025","broken","Wed Mar 05 20:41:54 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIds"
"","4","testCreateAndDeleteByQuery()","Structures Core","Wed Mar 05 20:41:54 GMT 2025","broken","Wed Mar 05 20:41:54 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteByQuery"
"","2","findMissingEntity()","Structures Core","Wed Mar 05 20:41:54 GMT 2025","broken","Wed Mar 05 20:41:54 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","findMissingEntity"
"","479","Test Bulk CRUD","End To End Tests","Wed Mar 05 20:43:38 GMT 2025","passed","Wed Mar 05 20:43:38 GMT 2025","EntityService Tests","Typescript Client","",""
"","9","tryOperationOnNotPublishedStructure()","Structures Core","Wed Mar 05 20:41:54 GMT 2025","broken","Wed Mar 05 20:41:54 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationOnNotPublishedStructure"
"","478","Test Optimistic Locking","End To End Tests","Wed Mar 05 20:43:39 GMT 2025","passed","Wed Mar 05 20:43:40 GMT 2025","Versioned Tests","Typescript Client","",""
"","1","testAuthorizeWithEntityOnlyPolicies()","Structures Core","Wed Mar 05 20:41:54 GMT 2025","passed","Wed Mar 05 20:41:54 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","733","Test Cursor Based Paging With Iterator Uneven Pages","End To End Tests","Wed Mar 05 20:43:34 GMT 2025","passed","Wed Mar 05 20:43:35 GMT 2025","EntityService Tests","Typescript Client","",""
"","0","createAndDeleteNamespace()","Structures Core","Wed Mar 05 20:41:54 GMT 2025","broken","Wed Mar 05 20:41:54 GMT 2025","","org.kinotic.structures.namespace.NamespaceTests","org.kinotic.structures.namespace.NamespaceTests","createAndDeleteNamespace"
