"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","testAuthorizeReadOperationWithNoFieldPolicies()","Structures Core","Tue May 20 05:18:30 GMT 2025","passed","Tue May 20 05:18:30 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadOperationWithNoFieldPolicies"
"","147","Can count people across specific tenants","End To End Tests","Tue May 20 05:19:47 GMT 2025","passed","Tue May 20 05:19:47 GMT 2025","Multitenant Selection Operations","OpenAPI Client","",""
"","529","Test Cursor Based Paging With Iterator Single Page","End To End Tests","Tue May 20 05:19:55 GMT 2025","passed","Tue May 20 05:19:55 GMT 2025","EntityService Tests","Typescript Client","",""
"","734","Test Bulk Stream Write","End To End Tests","Tue May 20 05:19:58 GMT 2025","passed","Tue May 20 05:19:59 GMT 2025","Data Stream Tests","Typescript Client","",""
"","0","testAuthorizeWriteOperationFails()","Structures Core","Tue May 20 05:18:30 GMT 2025","passed","Tue May 20 05:18:30 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","554","Test Stream Time Range Search","End To End Tests","Tue May 20 05:19:59 GMT 2025","passed","Tue May 20 05:20:00 GMT 2025","Data Stream Tests","Typescript Client","",""
"","2","testPolicyEvaluatorWithFailedOperations()","Structures Core","Tue May 20 05:18:30 GMT 2025","passed","Tue May 20 05:18:30 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","1277","Test Cursor Based Paging With Iterator","End To End Tests","Tue May 20 05:19:53 GMT 2025","passed","Tue May 20 05:19:54 GMT 2025","EntityService Tests","Typescript Client","",""
"","583","Test Optimistic Locking","End To End Tests","Tue May 20 05:20:07 GMT 2025","passed","Tue May 20 05:20:08 GMT 2025","Versioned Tests","Typescript Client","",""
"","8","bulkUpdateObjectWithMultipleIds()","Structures Core","Tue May 20 05:18:30 GMT 2025","broken","Tue May 20 05:18:30 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkUpdateObjectWithMultipleIds"
