"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","530","testSearch()","","Mon Jan 27 23:08:15 GMT 2025","passed","Mon Jan 27 23:08:16 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testSearch"
"","264","Test Cursor Based Paging With Iterator No Data","EntityServiceTest","Mon Jan 27 23:11:47 GMT 2025","passed","Mon Jan 27 23:11:48 GMT 2025","","","",""
"","3227","Aggregate Test","NamedQueryTest","Mon Jan 27 23:11:25 GMT 2025","broken","Mon Jan 27 23:11:28 GMT 2025","","","",""
"","0","testAuthorizeDeniedWithEntityOnlyPolicies()","","Mon Jan 27 23:08:18 GMT 2025","passed","Mon Jan 27 23:08:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeDeniedWithEntityOnlyPolicies"
"","515","testCreateAndDeleteByQuery()","","Mon Jan 27 23:08:14 GMT 2025","passed","Mon Jan 27 23:08:15 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteByQuery"
"","8340","testMultiTenantSearch()","","Mon Jan 27 23:08:03 GMT 2025","passed","Mon Jan 27 23:08:11 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testMultiTenantSearch"
"","2397","Test Cursor Based Paging","EntityServiceTest","Mon Jan 27 23:11:38 GMT 2025","passed","Mon Jan 27 23:11:40 GMT 2025","","","",""
"","1089","Test Basic CRUD","EntityServiceTest","Mon Jan 27 23:11:25 GMT 2025","passed","Mon Jan 27 23:11:26 GMT 2025","","","",""
"","208","Test Offset Based Paging With Iterator No Data","EntityServiceTest","Mon Jan 27 23:11:55 GMT 2025","passed","Mon Jan 27 23:11:55 GMT 2025","","","",""
"","4","Test Query Decorator calls parent","QueryDecorator","Mon Jan 27 23:11:25 GMT 2025","passed","Mon Jan 27 23:11:25 GMT 2025","","","",""
"","2269","Test Offset Based Paging With Iterator Single Page","EntityServiceTest","Mon Jan 27 23:11:52 GMT 2025","passed","Mon Jan 27 23:11:55 GMT 2025","","","",""
"","2381","Test Cursor Based Paging With Iterator","EntityServiceTest","Mon Jan 27 23:11:40 GMT 2025","passed","Mon Jan 27 23:11:43 GMT 2025","","","",""
"","602","testCountByQuery()","","Mon Jan 27 23:08:11 GMT 2025","passed","Mon Jan 27 23:08:12 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCountByQuery"
"","588","testBulk()","","Mon Jan 27 23:08:02 GMT 2025","passed","Mon Jan 27 23:08:03 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","testBulk"
"","1","testPolicyEvaluatorWithSuccessfulLastName()","","Mon Jan 27 23:08:18 GMT 2025","passed","Mon Jan 27 23:08:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulLastName"
"","1","testAuthorizeWriteFailsDueToOperationPolicy()","","Mon Jan 27 23:08:18 GMT 2025","passed","Mon Jan 27 23:08:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteFailsDueToOperationPolicy"
"","2424","Aggregate Pageable Test","NamedQueryTest","Mon Jan 27 23:11:31 GMT 2025","broken","Mon Jan 27 23:11:33 GMT 2025","","","",""
"","2263","Test Offset Based Paging With Iterator Uneven Pages","EntityServiceTest","Mon Jan 27 23:11:50 GMT 2025","passed","Mon Jan 27 23:11:52 GMT 2025","","","",""
"","205","testCreateAndDeleteItem()","","Mon Jan 27 23:08:12 GMT 2025","passed","Mon Jan 27 23:08:12 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteItem"
"","2634","testNamedQuery()","","Mon Jan 27 23:08:16 GMT 2025","passed","Mon Jan 27 23:08:18 GMT 2025","","org.kinotic.structures.entity.NamedQueryTests","org.kinotic.structures.entity.NamedQueryTests","testNamedQuery"
"","2340","Test Offset Based Paging With Iterator","EntityServiceTest","Mon Jan 27 23:11:48 GMT 2025","passed","Mon Jan 27 23:11:50 GMT 2025","","","",""
"","148","tryOperationsOnPublishedStructure()","","Mon Jan 27 23:08:19 GMT 2025","passed","Mon Jan 27 23:08:19 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
"","35","tryOperationOnNotPublishedStructure()","","Mon Jan 27 23:08:19 GMT 2025","passed","Mon Jan 27 23:08:19 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationOnNotPublishedStructure"
"","2316","Test Cursor Based Paging With Iterator Uneven Pages","EntityServiceTest","Mon Jan 27 23:11:43 GMT 2025","passed","Mon Jan 27 23:11:45 GMT 2025","","","",""
"","10","createStructureInvalidField()","","Mon Jan 27 23:08:19 GMT 2025","passed","Mon Jan 27 23:08:19 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureInvalidField"
"","4344","Test CountByQuery and DeleteByQuery","EntityServiceTest","Mon Jan 27 23:11:34 GMT 2025","passed","Mon Jan 27 23:11:38 GMT 2025","","","",""
"","2385","Test CountByQuery","EntityServiceTest","Mon Jan 27 23:11:31 GMT 2025","passed","Mon Jan 27 23:11:34 GMT 2025","","","",""
"","1","testPolicyEvaluatorWithMissingDomainPolicy()","","Mon Jan 27 23:08:18 GMT 2025","passed","Mon Jan 27 23:08:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","2810","Aggregate With Parameter Test","NamedQueryTest","Mon Jan 27 23:11:28 GMT 2025","passed","Mon Jan 27 23:11:31 GMT 2025","","","",""
"","105","testFindByIds()","","Mon Jan 27 23:08:15 GMT 2025","passed","Mon Jan 27 23:08:15 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIds"
"","2568","Test FindByIds and None Found","EntityServiceTest","Mon Jan 27 23:11:29 GMT 2025","passed","Mon Jan 27 23:11:31 GMT 2025","","","",""
"","1","testSharedPolicyManagerInitialization()","","Mon Jan 27 23:08:18 GMT 2025","passed","Mon Jan 27 23:08:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testSharedPolicyManagerInitialization"
"","1","testAuthorizeWithEntityOnlyPolicies()","","Mon Jan 27 23:08:18 GMT 2025","passed","Mon Jan 27 23:08:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","525","testFindAll()","","Mon Jan 27 23:08:12 GMT 2025","passed","Mon Jan 27 23:08:13 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindAll"
"","2771","Test FindByIds","EntityServiceTest","Mon Jan 27 23:11:26 GMT 2025","passed","Mon Jan 27 23:11:29 GMT 2025","","","",""
"","1","testPolicyEvaluatorWithFailedOperations()","","Mon Jan 27 23:08:18 GMT 2025","passed","Mon Jan 27 23:08:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","39","createAndDeleteNamespace()","","Mon Jan 27 23:08:18 GMT 2025","passed","Mon Jan 27 23:08:18 GMT 2025","","org.kinotic.structures.namespace.NamespaceTests","org.kinotic.structures.namespace.NamespaceTests","createAndDeleteNamespace"
"","246","testPartialUpdate()","","Mon Jan 27 23:08:14 GMT 2025","passed","Mon Jan 27 23:08:14 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testPartialUpdate"
"","1","testAuthorizeWriteOperationFails()","","Mon Jan 27 23:08:18 GMT 2025","passed","Mon Jan 27 23:08:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","0","testAuthorizeReadOperationWithNoFieldPolicies()","","Mon Jan 27 23:08:18 GMT 2025","passed","Mon Jan 27 23:08:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadOperationWithNoFieldPolicies"
"","573","testCount()","","Mon Jan 27 23:08:13 GMT 2025","passed","Mon Jan 27 23:08:13 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCount"
"","0","testPolicyEvaluatorWithoutOperations()","","Mon Jan 27 23:08:18 GMT 2025","passed","Mon Jan 27 23:08:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
