"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23","createAndDeleteNamespace()","Structures Core","Thu May 29 09:18:16 GMT 2025","passed","Thu May 29 09:18:16 GMT 2025","","org.kinotic.structures.namespace.NamespaceTests","org.kinotic.structures.namespace.NamespaceTests","createAndDeleteNamespace"
"","683","Test Bulk CRUD","End To End Tests","Thu May 29 09:22:01 GMT 2025","passed","Thu May 29 09:22:01 GMT 2025","Versioned Tests","Typescript Client","",""
"","463","testCountByQuery()","Structures Core","Thu May 29 09:18:10 GMT 2025","passed","Thu May 29 09:18:11 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCountByQuery"
"","1","testAuthorizeReadOperationWithNoFieldPolicies()","Structures Core","Thu May 29 09:18:16 GMT 2025","passed","Thu May 29 09:18:16 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadOperationWithNoFieldPolicies"
"","756","Test Bulk CRUD","End To End Tests","Thu May 29 09:21:51 GMT 2025","passed","Thu May 29 09:21:51 GMT 2025","EntityService Tests","Typescript Client","",""
"","0","testAuthorizeWithEntityOnlyPolicies()","Structures Core","Thu May 29 09:18:16 GMT 2025","passed","Thu May 29 09:18:16 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","1827","Test FindByIds","End To End Tests","Thu May 29 09:21:39 GMT 2025","passed","Thu May 29 09:21:41 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","1344","Test CountByQuery and DeleteByQuery","End To End Tests","Thu May 29 09:21:44 GMT 2025","passed","Thu May 29 09:21:45 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","883","Test Multiple Writes Maintain Data Integrity","End To End Tests","Thu May 29 09:21:49 GMT 2025","passed","Thu May 29 09:21:50 GMT 2025","Data Stream Tests","Typescript Client","",""
"","169","tryOperationsOnPublishedStructure()","Structures Core","Thu May 29 09:18:17 GMT 2025","passed","Thu May 29 09:18:17 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
