"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","554","Test Update Fails","End To End Tests","Tue Jul 01 10:15:52 GMT 2025","passed","Tue Jul 01 10:15:53 GMT 2025","Versioned Tests","Typescript Client","",""
"","646","Test Optimistic Locking","End To End Tests","Tue Jul 01 10:15:50 GMT 2025","passed","Tue Jul 01 10:15:51 GMT 2025","Versioned Tests","Typescript Client","",""
"","40","OpenApi Schema loads","End To End Tests","Tue Jul 01 10:15:56 GMT 2025","passed","Tue Jul 01 10:15:56 GMT 2025","","","",""
"","8401","Test Basic CRUD","End To End Tests","Tue Jul 01 10:15:20 GMT 2025","passed","Tue Jul 01 10:15:28 GMT 2025","EntityService Tests","Typescript Client","",""
"","31","testPartialUpdate()","Structures Core","Tue Jul 01 10:14:29 GMT 2025","failed","Tue Jul 01 10:14:29 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testPartialUpdate"
"","656","Test Stream Filtering by Severity","End To End Tests","Tue Jul 01 10:15:41 GMT 2025","passed","Tue Jul 01 10:15:42 GMT 2025","Data Stream Tests","Typescript Client","",""
"","1","testPolicyEvaluatorWithMissingDomainPolicy()","Structures Core","Tue Jul 01 10:14:29 GMT 2025","passed","Tue Jul 01 10:14:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","0","testPolicyEvaluatorWithSuccessfulOperations()","Structures Core","Tue Jul 01 10:14:29 GMT 2025","passed","Tue Jul 01 10:14:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
"","639","Test Delete By Query","End To End Tests","Tue Jul 01 10:15:43 GMT 2025","passed","Tue Jul 01 10:15:44 GMT 2025","Data Stream Tests","Typescript Client","",""
"","159","Can count people across specific tenants","End To End Tests","Tue Jul 01 10:15:28 GMT 2025","passed","Tue Jul 01 10:15:29 GMT 2025","Multitenant Selection Operations","OpenAPI Client","",""
"","1","testAuthorizeWriteFailsDueToOperationPolicy()","Structures Core","Tue Jul 01 10:14:29 GMT 2025","passed","Tue Jul 01 10:14:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteFailsDueToOperationPolicy"
"","19","testAuthorizeWithNoPoliciesOnStructure()","Structures Core","Tue Jul 01 10:14:29 GMT 2025","passed","Tue Jul 01 10:14:29 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithNoPoliciesOnStructure"
"","29","testFindByIdsNoneFound()","Structures Core","Tue Jul 01 10:14:29 GMT 2025","failed","Tue Jul 01 10:14:29 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIdsNoneFound"
