"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","testAuthorizeWithNoPoliciesOnStructure()","Structures Core","Thu Jun 05 10:17:43 GMT 2025","passed","Thu Jun 05 10:17:43 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithNoPoliciesOnStructure"
"","546","Test Offset Based Paging With Iterator No Data","End To End Tests","Thu Jun 05 10:20:48 GMT 2025","passed","Thu Jun 05 10:20:48 GMT 2025","EntityService Tests","Typescript Client","",""
"","2820","testNamedQuery()","Structures Core","Thu Jun 05 10:17:41 GMT 2025","passed","Thu Jun 05 10:17:43 GMT 2025","","org.kinotic.structures.entity.NamedQueryTests","org.kinotic.structures.entity.NamedQueryTests","testNamedQuery"
"","188","Can delete person","End To End Tests","Thu Jun 05 10:20:37 GMT 2025","passed","Thu Jun 05 10:20:37 GMT 2025","PersonWithTenant CRUD Operations","OpenAPI Client","",""
"","704","Test Offset Based Paging With Iterator","End To End Tests","Thu Jun 05 10:20:45 GMT 2025","passed","Thu Jun 05 10:20:46 GMT 2025","EntityService Tests","Typescript Client","",""
"","344","Can delete people across specific tenants","End To End Tests","Thu Jun 05 10:20:37 GMT 2025","passed","Thu Jun 05 10:20:38 GMT 2025","Multitenant Selection Operations","OpenAPI Client","",""
"","38","createAndDeleteNamespace()","Structures Core","Thu Jun 05 10:17:43 GMT 2025","passed","Thu Jun 05 10:17:43 GMT 2025","","org.kinotic.structures.namespace.NamespaceTests","org.kinotic.structures.namespace.NamespaceTests","createAndDeleteNamespace"
"","149","testFindByIds()","Structures Core","Thu Jun 05 10:17:40 GMT 2025","passed","Thu Jun 05 10:17:40 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIds"
"","1","testPolicyEvaluatorWithSuccessfulLastName()","Structures Core","Thu Jun 05 10:17:43 GMT 2025","passed","Thu Jun 05 10:17:43 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulLastName"
"","2436","bulkUpdateObjectWithMultipleIds()","Structures Core","Thu Jun 05 10:17:26 GMT 2025","passed","Thu Jun 05 10:17:28 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkUpdateObjectWithMultipleIds"
"","1331","Test Alert Schema Evolution - Remove Field (Breaking)","End To End Tests","Thu Jun 05 10:20:52 GMT 2025","passed","Thu Jun 05 10:20:54 GMT 2025","Data Stream Tests","Typescript Client","",""
"","1222","Test CountByQuery and DeleteByQuery","End To End Tests","Thu Jun 05 10:20:41 GMT 2025","passed","Thu Jun 05 10:20:42 GMT 2025","Admin EntityService Tests","Typescript Client","",""
"","1","testAuthorizeWriteOperationFails()","Structures Core","Thu Jun 05 10:17:43 GMT 2025","passed","Thu Jun 05 10:17:43 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","7892","Test Basic Stream Write and Search","End To End Tests","Thu Jun 05 10:20:39 GMT 2025","passed","Thu Jun 05 10:20:47 GMT 2025","Data Stream Tests","Typescript Client","",""
"","8319","Aggregate Test","End To End Tests","Thu Jun 05 10:20:45 GMT 2025","passed","Thu Jun 05 10:20:54 GMT 2025","Named Query Tests","Typescript Client","",""
