"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","157","tryOperationsOnPublishedStructure()","","Thu Feb 27 12:54:18 GMT 2025","passed","Thu Feb 27 12:54:18 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
"","7329","testMultiTenantSearch()","","Thu Feb 27 12:54:04 GMT 2025","passed","Thu Feb 27 12:54:11 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testMultiTenantSearch"
"","212","testFindById()","","Thu Feb 27 12:54:14 GMT 2025","passed","Thu Feb 27 12:54:14 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindById"
"","431","Test FindByIds","Versioned Tests","Thu Feb 27 12:56:47 GMT 2025","passed","Thu Feb 27 12:56:47 GMT 2025","","","",""
"","7791","Test Basic CRUD","EntityService Tests","Thu Feb 27 12:56:26 GMT 2025","passed","Thu Feb 27 12:56:34 GMT 2025","","","",""
"","238","testPartialUpdate()","","Thu Feb 27 12:54:13 GMT 2025","passed","Thu Feb 27 12:54:14 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testPartialUpdate"
"","2797","Test CountByQuery and DeleteByQuery","EntityService Tests","Thu Feb 27 12:56:37 GMT 2025","passed","Thu Feb 27 12:56:40 GMT 2025","","","",""
"","316","bulkSaveObjectWithMultipleIds()","","Thu Feb 27 12:54:03 GMT 2025","passed","Thu Feb 27 12:54:04 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkSaveObjectWithMultipleIds"
"","2509","testNamedQuery()","","Thu Feb 27 12:54:15 GMT 2025","passed","Thu Feb 27 12:54:18 GMT 2025","","org.kinotic.structures.entity.NamedQueryTests","org.kinotic.structures.entity.NamedQueryTests","testNamedQuery"
"","1","testAuthorizeWriteOperationFails()","","Thu Feb 27 12:54:18 GMT 2025","passed","Thu Feb 27 12:54:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","1","testPolicyEvaluatorWithMissingDomainPolicy()","","Thu Feb 27 12:54:18 GMT 2025","passed","Thu Feb 27 12:54:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithMissingDomainPolicy"
"","597","Test Offset Based Paging With Iterator","EntityService Tests","Thu Feb 27 12:56:43 GMT 2025","passed","Thu Feb 27 12:56:44 GMT 2025","","","",""
"","597","testSearch()","","Thu Feb 27 12:54:15 GMT 2025","passed","Thu Feb 27 12:54:15 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testSearch"
"","517","testBulk()","","Thu Feb 27 12:54:03 GMT 2025","passed","Thu Feb 27 12:54:03 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","testBulk"
"","363","testCreateAndDeleteItem()","","Thu Feb 27 12:54:11 GMT 2025","passed","Thu Feb 27 12:54:12 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteItem"
"","1084","Test Bulk CRUD","Admin EntityService Tests","Thu Feb 27 12:56:39 GMT 2025","passed","Thu Feb 27 12:56:40 GMT 2025","","","",""
"","440","Test Offset Based Paging With Iterator Single Page","EntityService Tests","Thu Feb 27 12:56:44 GMT 2025","passed","Thu Feb 27 12:56:45 GMT 2025","","","",""
"","1","testPolicyEvaluatorWithSuccessfulOperations()","","Thu Feb 27 12:54:18 GMT 2025","passed","Thu Feb 27 12:54:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
"","33","tryOperationOnNotPublishedStructure()","","Thu Feb 27 12:54:18 GMT 2025","passed","Thu Feb 27 12:54:18 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationOnNotPublishedStructure"
"","33","createStructureWithSameNameError()","","Thu Feb 27 12:54:18 GMT 2025","passed","Thu Feb 27 12:54:18 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureWithSameNameError"
"","549","Test Bulk CRUD","EntityService Tests","Thu Feb 27 12:56:45 GMT 2025","passed","Thu Feb 27 12:56:46 GMT 2025","","","",""
"","548","testCountByQuery()","","Thu Feb 27 12:54:11 GMT 2025","passed","Thu Feb 27 12:54:11 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCountByQuery"
"","1","testPolicyEvaluatorWithoutOperations()","","Thu Feb 27 12:54:18 GMT 2025","passed","Thu Feb 27 12:54:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
"","197","findMissingEntity()","","Thu Feb 27 12:54:14 GMT 2025","passed","Thu Feb 27 12:54:14 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","findMissingEntity"
"","421","Test Cursor Based Paging With Iterator No Data","EntityService Tests","Thu Feb 27 12:56:43 GMT 2025","passed","Thu Feb 27 12:56:43 GMT 2025","","","",""
"","531","Test Cursor Based Paging With Iterator Single Page","EntityService Tests","Thu Feb 27 12:56:42 GMT 2025","passed","Thu Feb 27 12:56:43 GMT 2025","","","",""
"","376","Test Offset Based Paging With Iterator No Data","EntityService Tests","Thu Feb 27 12:56:45 GMT 2025","passed","Thu Feb 27 12:56:45 GMT 2025","","","",""
"","943","Test FindByIds and None Found","EntityService Tests","Thu Feb 27 12:56:35 GMT 2025","passed","Thu Feb 27 12:56:36 GMT 2025","","","",""
"","1","testPolicyEvaluatorWithSuccessfulLastName()","","Thu Feb 27 12:54:18 GMT 2025","passed","Thu Feb 27 12:54:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulLastName"
"","6595","Aggregate With Parameter and Tenant Selection Test","Admin Named Query Tests","Thu Feb 27 12:56:41 GMT 2025","passed","Thu Feb 27 12:56:48 GMT 2025","","","",""
"","588","Test Save Multiple","Named Query Tests","Thu Feb 27 12:56:37 GMT 2025","passed","Thu Feb 27 12:56:38 GMT 2025","","","",""
"","368","createPublishAndDeleteStructure()","","Thu Feb 27 12:54:18 GMT 2025","passed","Thu Feb 27 12:54:18 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createPublishAndDeleteStructure"
"","433","Test Bulk CRUD","Versioned Tests","Thu Feb 27 12:56:46 GMT 2025","passed","Thu Feb 27 12:56:47 GMT 2025","","","",""
"","818","Test CountByQuery","Admin EntityService Tests","Thu Feb 27 12:56:37 GMT 2025","passed","Thu Feb 27 12:56:38 GMT 2025","","","",""
"","1","testAuthorizeWithEntityOnlyPolicies()","","Thu Feb 27 12:54:18 GMT 2025","passed","Thu Feb 27 12:54:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithEntityOnlyPolicies"
"","464","testCount()","","Thu Feb 27 12:54:13 GMT 2025","passed","Thu Feb 27 12:54:13 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCount"
"","972","Test FindByIds and None Found","Admin EntityService Tests","Thu Feb 27 12:56:36 GMT 2025","passed","Thu Feb 27 12:56:37 GMT 2025","","","",""
"","876","Aggregate Pageable Test","Named Query Tests","Thu Feb 27 12:56:36 GMT 2025","passed","Thu Feb 27 12:56:37 GMT 2025","","","",""
"","6824","Test Basic CRUD","Versioned Tests","Thu Feb 27 12:56:39 GMT 2025","passed","Thu Feb 27 12:56:46 GMT 2025","","","",""
"","4","testAuthorizeReadFailsDueToFieldPolicy()","","Thu Feb 27 12:54:18 GMT 2025","passed","Thu Feb 27 12:54:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","381","Test Update Fails","Versioned Tests","Thu Feb 27 12:56:47 GMT 2025","passed","Thu Feb 27 12:56:48 GMT 2025","","","",""
"","305","testFindByIdsNoneFound()","","Thu Feb 27 12:54:13 GMT 2025","passed","Thu Feb 27 12:54:13 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIdsNoneFound"
"","6","testAuthorizeWithNoPoliciesOnStructure()","","Thu Feb 27 12:54:18 GMT 2025","passed","Thu Feb 27 12:54:18 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWithNoPoliciesOnStructure"
"","1003","Test CountByQuery and DeleteByQuery","Admin EntityService Tests","Thu Feb 27 12:56:38 GMT 2025","passed","Thu Feb 27 12:56:39 GMT 2025","","","",""
"","1629","Test FindByIds","Admin EntityService Tests","Thu Feb 27 12:56:34 GMT 2025","passed","Thu Feb 27 12:56:36 GMT 2025","","","",""
"","747","Test Cursor Based Paging","EntityService Tests","Thu Feb 27 12:56:40 GMT 2025","passed","Thu Feb 27 12:56:41 GMT 2025","","","",""
"","1056","Aggregate With Parameter Test","Named Query Tests","Thu Feb 27 12:56:35 GMT 2025","passed","Thu Feb 27 12:56:36 GMT 2025","","","",""
"","540","Test Offset Based Paging With Iterator Uneven Pages","EntityService Tests","Thu Feb 27 12:56:44 GMT 2025","passed","Thu Feb 27 12:56:44 GMT 2025","","","",""
