"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","206","tryOperationsOnPublishedStructure()","","Mon Feb 17 09:32:48 GMT 2025","passed","Mon Feb 17 09:32:49 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
"","412","bulkSaveObjectWithMultipleIds()","","Mon Feb 17 09:32:27 GMT 2025","passed","Mon Feb 17 09:32:28 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkSaveObjectWithMultipleIds"
"","56","tryOperationOnNotPublishedStructure()","","Mon Feb 17 09:32:49 GMT 2025","passed","Mon Feb 17 09:32:49 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationOnNotPublishedStructure"
"","2445","Test Cursor Based Paging","EntityServiceTest","Mon Feb 17 09:38:16 GMT 2025","passed","Mon Feb 17 09:38:19 GMT 2025","","","",""
"","1","testAuthorizeWriteOperationFails()","","Mon Feb 17 09:32:48 GMT 2025","passed","Mon Feb 17 09:32:48 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","2297","Test Offset Based Paging With Iterator Single Page","EntityServiceTest","Mon Feb 17 09:38:31 GMT 2025","passed","Mon Feb 17 09:38:34 GMT 2025","","","",""
"","1","testPolicyEvaluatorWithFailedOperations()","","Mon Feb 17 09:32:48 GMT 2025","passed","Mon Feb 17 09:32:48 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","951","Test Bulk CRUD","VersionedTests","Mon Feb 17 09:38:04 GMT 2025","passed","Mon Feb 17 09:38:05 GMT 2025","","","",""
"","2829","Aggregate With Parameter Test","NamedQueryTest","Mon Feb 17 09:38:06 GMT 2025","passed","Mon Feb 17 09:38:09 GMT 2025","","","",""
"","361","findMissingEntity()","","Mon Feb 17 09:32:43 GMT 2025","passed","Mon Feb 17 09:32:43 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","findMissingEntity"
"","14","createStructureInvalidField()","","Mon Feb 17 09:32:49 GMT 2025","passed","Mon Feb 17 09:32:49 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureInvalidField"
"","4627","Test CountByQuery and DeleteByQuery","EntityServiceTest","Mon Feb 17 09:38:12 GMT 2025","passed","Mon Feb 17 09:38:16 GMT 2025","","","",""
