"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4485","Test CountByQuery and DeleteByQuery","EntityServiceTest","Tue Feb 11 03:44:43 GMT 2025","passed","Tue Feb 11 03:44:48 GMT 2025","","","",""
"","545","testCountByQuery()","","Tue Feb 11 03:41:43 GMT 2025","passed","Tue Feb 11 03:41:43 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCountByQuery"
"","2326","Test Cursor Based Paging","EntityServiceTest","Tue Feb 11 03:44:48 GMT 2025","passed","Tue Feb 11 03:44:50 GMT 2025","","","",""
"","674","Test Bulk CRUD","VersionedTests","Tue Feb 11 03:44:36 GMT 2025","passed","Tue Feb 11 03:44:37 GMT 2025","","","",""
"","2208","Test Cursor Based Paging With Iterator Single Page","EntityServiceTest","Tue Feb 11 03:44:55 GMT 2025","passed","Tue Feb 11 03:44:57 GMT 2025","","","",""
"","502","testSearch()","","Tue Feb 11 03:41:46 GMT 2025","passed","Tue Feb 11 03:41:47 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testSearch"
"","2828","Test FindByIds","EntityServiceTest","Tue Feb 11 03:44:35 GMT 2025","passed","Tue Feb 11 03:44:38 GMT 2025","","","",""
"","55","createStructureWithSameNameError()","","Tue Feb 11 03:41:50 GMT 2025","passed","Tue Feb 11 03:41:50 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","createStructureWithSameNameError"
"","2242","Test Cursor Based Paging With Iterator Uneven Pages","EntityServiceTest","Tue Feb 11 03:44:52 GMT 2025","passed","Tue Feb 11 03:44:55 GMT 2025","","","",""
"","0","testPolicyEvaluatorWithoutOperations()","","Tue Feb 11 03:41:49 GMT 2025","passed","Tue Feb 11 03:41:49 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithoutOperations"
"","322","testFindByIdsNoneFound()","","Tue Feb 11 03:41:45 GMT 2025","passed","Tue Feb 11 03:41:45 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIdsNoneFound"
"","2492","Test CountByQuery","EntityServiceTest","Tue Feb 11 03:44:41 GMT 2025","passed","Tue Feb 11 03:44:43 GMT 2025","","","",""
"","281","bulkSaveObjectWithMultipleIds()","","Tue Feb 11 03:41:35 GMT 2025","passed","Tue Feb 11 03:41:36 GMT 2025","","org.kinotic.structures.entity.BulkUpdateTests","org.kinotic.structures.entity.BulkUpdateTests","bulkSaveObjectWithMultipleIds"
"","119","testFindByIds()","","Tue Feb 11 03:41:46 GMT 2025","passed","Tue Feb 11 03:41:46 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testFindByIds"
"","333","testCreateAndDeleteItem()","","Tue Feb 11 03:41:43 GMT 2025","passed","Tue Feb 11 03:41:44 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteItem"
"","2446","Test FindByIds and None Found","EntityServiceTest","Tue Feb 11 03:44:38 GMT 2025","passed","Tue Feb 11 03:44:41 GMT 2025","","","",""
"","2511","Aggregate With Parameter Test","NamedQueryTest","Tue Feb 11 03:44:38 GMT 2025","passed","Tue Feb 11 03:44:41 GMT 2025","","","",""
"","1","testPolicyEvaluatorWithFailedOperations()","","Tue Feb 11 03:41:49 GMT 2025","passed","Tue Feb 11 03:41:49 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithFailedOperations"
"","9538","Aggregate Test","NamedQueryTest","Tue Feb 11 03:44:29 GMT 2025","passed","Tue Feb 11 03:44:38 GMT 2025","","","",""
"","1","testAuthorizeWriteOperationFails()","","Tue Feb 11 03:41:49 GMT 2025","passed","Tue Feb 11 03:41:49 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeWriteOperationFails"
"","426","testCreateAndDeleteByQuery()","","Tue Feb 11 03:41:46 GMT 2025","passed","Tue Feb 11 03:41:46 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testCreateAndDeleteByQuery"
"","151","findMissingEntity()","","Tue Feb 11 03:41:46 GMT 2025","passed","Tue Feb 11 03:41:46 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","findMissingEntity"
"","4","testAuthorizeReadFailsDueToFieldPolicy()","","Tue Feb 11 03:41:49 GMT 2025","passed","Tue Feb 11 03:41:49 GMT 2025","","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","org.kinotic.structures.security.graphos.PolicyAuthorizationServiceTest","testAuthorizeReadFailsDueToFieldPolicy"
"","177","tryOperationsOnPublishedStructure()","","Tue Feb 11 03:41:50 GMT 2025","passed","Tue Feb 11 03:41:50 GMT 2025","","org.kinotic.structures.structure.StructureCrudTests","org.kinotic.structures.structure.StructureCrudTests","tryOperationsOnPublishedStructure"
"","2536","testNamedQuery()","","Tue Feb 11 03:41:47 GMT 2025","passed","Tue Feb 11 03:41:49 GMT 2025","","org.kinotic.structures.entity.NamedQueryTests","org.kinotic.structures.entity.NamedQueryTests","testNamedQuery"
"","1","testPolicyEvaluatorWithSuccessfulOperations()","","Tue Feb 11 03:41:49 GMT 2025","passed","Tue Feb 11 03:41:49 GMT 2025","","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","org.kinotic.structures.security.graphos.PolicyEvaluatorTests","testPolicyEvaluatorWithSuccessfulOperations"
"","31","createAndDeleteNamespace()","","Tue Feb 11 03:41:49 GMT 2025","passed","Tue Feb 11 03:41:49 GMT 2025","","org.kinotic.structures.namespace.NamespaceTests","org.kinotic.structures.namespace.NamespaceTests","createAndDeleteNamespace"
"","2412","Test All","NamedQueryTest","Tue Feb 11 03:44:43 GMT 2025","passed","Tue Feb 11 03:44:46 GMT 2025","","","",""
"","7046","testMultiTenantSearch()","","Tue Feb 11 03:41:36 GMT 2025","passed","Tue Feb 11 03:41:43 GMT 2025","","org.kinotic.structures.entity.EntityCrudTests","org.kinotic.structures.entity.EntityCrudTests","testMultiTenantSearch"
"","6790","Test Basic CRUD","EntityServiceTest","Tue Feb 11 03:44:29 GMT 2025","passed","Tue Feb 11 03:44:35 GMT 2025","","","",""
"","2226","Test Offset Based Paging With Iterator Uneven Pages","EntityServiceTest","Tue Feb 11 03:44:59 GMT 2025","passed","Tue Feb 11 03:45:02 GMT 2025","","","",""
